run_number,ifrs_17_group,underlying_group,variable,run_step,currency,2020-09-30,2020-10-31,2020-11-30,2020-12-31
246.0,,,DELTA_BEL_E_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_E_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_E_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_IC_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,463140
246.0,,,DELTA_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,503279
246.0,,,DELTA_RA_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,40139
246.0,,,LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,-503279
246.0,,,RA_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
256.0,,,BEL_B_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_B_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_E_FUT_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_E_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_E_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_IC_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,BEL_LIC,LIC_CHANGE_IN_RNP,,0,0,0,-463140
256.0,,,DELTA_BEL_B_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_B_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_E_FUT_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_E_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_E_VAR_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_IC_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_BEL_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,DELTA_LIC,LIC_CHANGE_IN_RNP,,0,0,0,0
256.0,,,LIC,LIC_CHANGE_IN_RNP,,0,0,0,-503279
,,,BEL_B_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_B_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_E_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_E_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_E_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_IC_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,BEL_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,-463140
,,,DELTA_BEL_B_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_B_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_E_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_E_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_E_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_IC_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_BEL_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,DELTA_RA_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
,,,LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,-503279
,,,RA_LIC,LIC_CHANGE_IN_ESTIMATES_FINANCIAL_RISK_EOP,,0,0,0,0
160.0,,,BEL_B_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_B_VAR_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_CUSTOM_OTHER_FUT_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_CUSTOM_OTHER_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_CUSTOM_OTHER_VAR_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_E_FUT_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_E_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_E_VAR_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_IC_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,BEL_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_VAR_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_VAR_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_B_VAR_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_FUT_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_FUT_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_FUT_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_VAR_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_VAR_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_E_VAR_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_IC_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_IC_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_BEL_IC_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_RA_LIC_BOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_RA_LIC_EOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,CF_RA_LIC_MOP,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
160.0,,,RA_LIC,PAA_CHANGE_IN_DR_EOP,,0,0,0,0
299.0,,,BEL_B_LIC,LIC_CLOSING_CURRENT,,0,0,0,-463140
299.0,,,BEL_B_VAR_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_CUSTOM_OTHER_FUT_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_CUSTOM_OTHER_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_CUSTOM_OTHER_VAR_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_E_FUT_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_E_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_E_VAR_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_IC_LIC,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,BEL_LIC,LIC_CLOSING_CURRENT,,0,0,0,-463140
299.0,,,CF_BEL_B_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_B_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_B_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_B_VAR_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_B_VAR_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_B_VAR_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_FUT_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_CUSTOM_OTHER_VAR_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_FUT_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_FUT_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_FUT_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_VAR_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_VAR_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_E_VAR_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_IC_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_IC_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_BEL_IC_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_RA_LIC_BOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_RA_LIC_EOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,CF_RA_LIC_MOP,LIC_CLOSING_CURRENT,,0,0,0,0
299.0,,,LIC,LIC_CLOSING_CURRENT,,0,0,0,-503279
299.0,,,RA_LIC,LIC_CLOSING_CURRENT,,0,0,0,-40139
